PDS Time,OBS Stamps,Pedal 1 Pressure,Pedal 2 Pressure,Pedal 3 Pressure,Pedal 4 Pressure,Pedal 5 Pressure,Pedal 6 Pressure,Pedal 7 Pressure,Pedal 1 Pressed,Pedal 2 Pressed,Pedal 3 Pressed,Pedal 4 Pressed,Pedal 5 Pressesd,Pedal 6 Pressed,Pedal 7 Pressed
1.721315254565842e+18,1721315254600000000,-1.0,29.7,-1.0,21.26,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315254601846e+18,1721315254633333333,-1.0,29.7,-1.0,21.46,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152546393705e+18,1721315254666666666,-1.0,29.7,-1.0,16.85,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152546763668e+18,1721315254700000000,-1.0,29.91,-1.0,22.25,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152547089068e+18,1721315254733333333,-1.0,29.7,-1.0,23.65,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152547459013e+18,1721315254766666666,-1.0,29.91,-1.0,22.25,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152547949368e+18,1721315254800000000,-1.0,29.91,-1.0,22.85,-1.0,13.38,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152547949368e+18,1721315254833333333,-1.0,29.91,-1.0,22.85,-1.0,13.38,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152548444544e+18,1721315254866666666,-1.0,29.7,-1.0,24.26,-1.0,19.32,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315254893466e+18,1721315254900000000,-1.0,29.7,-1.0,27.36,-1.0,22.65,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315254893466e+18,1721315254933333333,-1.0,29.7,-1.0,27.36,-1.0,22.65,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152549419843e+18,1721315254966666666,-1.0,29.91,-1.0,22.85,-1.0,22.65,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152549909804e+18,1721315255000000000,-1.0,29.91,-1.0,24.46,-1.0,29.05,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152549909804e+18,1721315255033333333,-1.0,29.91,-1.0,24.46,-1.0,29.05,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152550405307e+18,1721315255066666666,-1.0,29.91,-1.0,22.65,-1.0,32.77,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152550895306e+18,1721315255100000000,-1.0,29.7,-1.0,23.25,-1.0,39.94,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152550895306e+18,1721315255133333333,-1.0,29.7,-1.0,23.25,-1.0,39.94,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315255138608e+18,1721315255166666666,-1.0,29.7,-1.0,17.98,-1.0,34.11,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152551881306e+18,1721315255200000000,-1.0,29.91,-1.0,18.93,-1.0,39.7,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152551881306e+18,1721315255233333333,-1.0,29.91,-1.0,18.93,-1.0,39.7,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152552366723e+18,1721315255266666666,-1.0,29.7,-1.0,18.17,-1.0,40.66,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152552866783e+18,1721315255300000000,-1.0,29.7,-1.0,15.74,-1.0,36.4,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152552866783e+18,1721315255333333333,-1.0,29.7,-1.0,15.74,-1.0,36.4,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152553352095e+18,1721315255366666666,-1.0,29.91,-1.0,13.92,-1.0,45.12,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315255380773e+18,1721315255400000000,-1.0,29.91,-1.0,13.92,-1.0,46.9,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152554293317e+18,1721315255433333333,-1.0,29.91,-1.0,15.01,-1.0,49.78,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152554293317e+18,1721315255466666666,-1.0,29.91,-1.0,15.01,-1.0,49.78,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152554783396e+18,1721315255500000000,-1.0,29.7,-1.0,16.48,-1.0,47.94,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315255527878e+18,1721315255533333333,-1.0,29.91,-1.0,13.74,-1.0,48.72,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315255527878e+18,1721315255566666666,-1.0,29.91,-1.0,13.74,-1.0,48.72,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152555768916e+18,1721315255600000000,-1.0,29.91,-1.0,14.1,-1.0,48.72,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152556263967e+18,1721315255633333333,-1.0,29.91,-1.0,15.92,-1.0,46.65,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152556263967e+18,1721315255666666666,-1.0,29.91,-1.0,15.92,-1.0,46.65,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152556753953e+18,1721315255700000000,-1.0,29.91,-1.0,12.84,-1.0,48.46,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152557249446e+18,1721315255733333333,-1.0,29.7,-1.0,13.2,-1.0,36.17,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152557249446e+18,1721315255766666666,-1.0,29.7,-1.0,13.2,-1.0,36.17,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315255773955e+18,1721315255800000000,-1.0,29.7,-1.0,12.13,-1.0,39.7,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152558224957e+18,1721315255833333333,-1.0,29.48,-1.0,13.92,-1.0,33.21,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152558224957e+18,1721315255866666666,-1.0,29.48,-1.0,13.92,-1.0,33.21,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152558725e+18,1721315255900000000,-1.0,29.7,-1.0,15.92,-1.0,29.7,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315255921021e+18,1721315255933333333,-1.0,29.91,-1.0,15.01,-1.0,30.78,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315255921021e+18,1721315255966666666,-1.0,29.91,-1.0,15.01,-1.0,30.78,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152559700183e+18,1721315256000000000,-1.0,29.91,-1.0,16.67,-1.0,27.15,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152560195766e+18,1721315256033333333,-1.0,29.91,-1.0,17.23,-1.0,27.99,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152560195766e+18,1721315256066666666,-1.0,29.91,-1.0,17.23,-1.0,27.99,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315256068575e+18,1721315256100000000,-1.0,29.91,-1.0,15.56,-1.0,26.94,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315256118089e+18,1721315256133333333,-1.0,29.91,-1.0,13.92,-1.0,22.85,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152561630868e+18,1721315256166666666,-1.0,29.7,-1.0,14.64,-1.0,24.87,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152561630868e+18,1721315256200000000,-1.0,29.7,-1.0,14.64,-1.0,24.87,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152562116298e+18,1721315256233333333,-1.0,29.91,-1.0,13.92,-1.0,24.26,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152562616195e+18,1721315256266666666,-1.0,29.7,-1.0,13.2,-1.0,30.57,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152562616195e+18,1721315256300000000,-1.0,29.7,-1.0,13.2,-1.0,30.57,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152563101647e+18,1721315256333333333,-1.0,29.91,-1.0,12.13,-1.0,36.4,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152563591693e+18,1721315256366666666,-1.0,29.91,-1.0,12.48,-1.0,36.17,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152563591693e+18,1721315256400000000,-1.0,29.91,-1.0,12.48,-1.0,36.17,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152564087058e+18,1721315256433333333,-1.0,29.91,-1.0,13.56,-1.0,44.36,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152564577198e+18,1721315256466666666,-1.0,29.91,-1.0,14.28,-1.0,53.83,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152564577198e+18,1721315256500000000,-1.0,29.91,-1.0,14.28,-1.0,53.83,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152565067146e+18,1721315256533333333,-1.0,29.91,-1.0,14.64,-1.0,64.85,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315256556228e+18,1721315256566666666,-1.0,30.13,-1.0,15.19,-1.0,67.95,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315256556228e+18,1721315256600000000,-1.0,30.13,-1.0,15.19,-1.0,67.95,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152566052554e+18,1721315256633333333,-1.0,29.91,-1.0,16.11,-1.0,60.95,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152566547776e+18,1721315256666666666,-1.0,29.91,-1.0,17.23,-1.0,43.11,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152566547776e+18,1721315256700000000,-1.0,29.91,-1.0,17.23,-1.0,43.11,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152567038213e+18,1721315256733333333,-1.0,29.91,-1.0,16.85,-1.0,37.33,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315256752331e+18,1721315256766666666,-1.0,29.91,-1.0,17.6,-1.0,56.06,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315256752331e+18,1721315256800000000,-1.0,29.91,-1.0,17.6,-1.0,56.06,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.72131525680136e+18,1721315256833333333,-1.0,29.91,-1.0,15.74,-1.0,64.85,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152568508892e+18,1721315256866666666,-1.0,29.91,-1.0,15.92,-1.0,67.01,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152568958853e+18,1721315256900000000,-1.0,29.91,-1.0,27.78,-1.0,67.01,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152568958853e+18,1721315256933333333,-1.0,29.91,-1.0,27.78,-1.0,67.01,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152569504095e+18,1721315256966666666,-1.0,29.7,-1.0,32.55,-1.0,117.87,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152569984074e+18,1721315257000000000,-1.0,29.91,-1.0,29.7,-1.0,116.47,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152569984074e+18,1721315257033333333,-1.0,29.91,-1.0,29.7,-1.0,116.47,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152570479145e+18,1721315257066666666,-1.0,29.91,-1.0,32.99,-1.0,116.93,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315257096926e+18,1721315257100000000,-1.0,29.91,-1.0,27.57,-1.0,84.83,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315257096926e+18,1721315257133333333,-1.0,29.91,-1.0,27.57,-1.0,84.83,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315257145436e+18,1721315257166666666,-1.0,29.91,-1.0,33.21,-1.0,82.67,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152571954537e+18,1721315257200000000,-1.0,29.91,-1.0,32.1,-1.0,78.81,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152571954537e+18,1721315257233333333,-1.0,29.91,-1.0,32.1,-1.0,78.81,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152572439757e+18,1721315257266666666,-1.0,29.91,-1.0,29.27,-1.0,81.96,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152572929943e+18,1721315257300000000,-1.0,29.91,-1.0,30.13,-1.0,86.66,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152572929943e+18,1721315257333333333,-1.0,29.91,-1.0,30.13,-1.0,86.66,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315257342528e+18,1721315257366666666,-1.0,29.91,-1.0,26.52,-1.0,80.9,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152573915254e+18,1721315257400000000,-1.0,29.7,-1.0,20.09,-1.0,76.42,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152573915254e+18,1721315257433333333,-1.0,29.7,-1.0,20.09,-1.0,76.42,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.72131525744106e+18,1721315257466666666,-1.0,29.91,-1.0,17.42,-1.0,63.64,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152574855245e+18,1721315257500000000,-1.0,29.91,-1.0,15.01,-1.0,59.78,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152574855245e+18,1721315257533333333,-1.0,29.91,-1.0,15.01,-1.0,59.78,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152575350666e+18,1721315257566666666,-1.0,29.91,-1.0,16.48,-1.0,59.78,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315257584068e+18,1721315257600000000,-1.0,29.91,-1.0,15.37,-1.0,47.16,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315257584068e+18,1721315257633333333,-1.0,29.91,-1.0,15.37,-1.0,47.16,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315257633602e+18,1721315257666666666,-1.0,29.91,-1.0,14.82,-1.0,51.92,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152576826015e+18,1721315257700000000,-1.0,29.91,-1.0,14.82,-1.0,52.46,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152577311304e+18,1721315257733333333,-1.0,29.91,-1.0,15.37,-1.0,53.01,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152577311304e+18,1721315257766666666,-1.0,29.91,-1.0,15.37,-1.0,53.01,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152577811223e+18,1721315257800000000,-1.0,29.91,-1.0,14.46,-1.0,47.42,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152578296732e+18,1721315257833333333,-1.0,29.91,-1.0,15.92,-1.0,44.11,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152578296732e+18,1721315257866666666,-1.0,29.91,-1.0,15.92,-1.0,44.11,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152578786665e+18,1721315257900000000,-1.0,29.7,-1.0,15.37,-1.0,32.1,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152579282112e+18,1721315257933333333,-1.0,29.91,-1.0,15.56,-1.0,31.44,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152579282112e+18,1721315257966666666,-1.0,29.91,-1.0,15.56,-1.0,31.44,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152579772116e+18,1721315258000000000,-1.0,29.91,-1.0,13.92,-1.0,46.13,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152580267633e+18,1721315258033333333,-1.0,29.91,-1.0,13.2,-1.0,44.86,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152580267633e+18,1721315258066666666,-1.0,29.91,-1.0,13.2,-1.0,44.86,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.72131525807576e+18,1721315258100000000,-1.0,29.91,-1.0,11.6,-1.0,32.32,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152581242964e+18,1721315258133333333,-1.0,29.91,-1.0,10.9,-1.0,31.22,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152581242964e+18,1721315258166666666,-1.0,29.91,-1.0,10.9,-1.0,31.22,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152581735895e+18,1721315258200000000,-1.0,29.7,-1.0,11.95,-1.0,32.1,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152582231235e+18,1721315258233333333,-1.0,29.27,-1.0,12.48,-1.0,31.88,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152582231235e+18,1721315258266666666,-1.0,29.27,-1.0,12.48,-1.0,31.88,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315258268136e+18,1721315258300000000,-1.0,29.27,-1.0,12.13,-1.0,30.35,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315258317654e+18,1721315258333333333,-1.0,29.27,-1.0,13.38,-1.0,46.9,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152583666588e+18,1721315258366666666,-1.0,29.27,-1.0,12.13,-1.0,54.38,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152583666588e+18,1721315258400000000,-1.0,29.27,-1.0,12.13,-1.0,54.38,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315258415195e+18,1721315258433333333,-1.0,29.27,-1.0,11.78,-1.0,56.91,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152584642025e+18,1721315258466666666,-1.0,29.27,-1.0,12.66,-1.0,57.19,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152584642025e+18,1721315258500000000,-1.0,29.27,-1.0,12.66,-1.0,57.19,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152585140426e+18,1721315258533333333,-1.0,29.27,-1.0,11.78,-1.0,55.5,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315258563045e+18,1721315258566666666,-1.0,29.27,-1.0,11.6,-1.0,56.62,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315258563045e+18,1721315258600000000,-1.0,29.27,-1.0,11.6,-1.0,56.62,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152586116076e+18,1721315258633333333,-1.0,29.05,-1.0,18.17,-1.0,58.05,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152586616095e+18,1721315258666666666,-1.0,29.27,-1.0,21.06,-1.0,60.07,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152586616095e+18,1721315258700000000,-1.0,29.27,-1.0,21.06,-1.0,60.07,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315258710128e+18,1721315258733333333,-1.0,29.48,-1.0,19.12,-1.0,58.62,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152587591316e+18,1721315258766666666,-1.0,29.27,-1.0,15.01,-1.0,60.36,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152587591316e+18,1721315258800000000,-1.0,29.27,-1.0,15.01,-1.0,60.36,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152588086707e+18,1721315258833333333,-1.0,29.27,-1.0,12.13,-1.0,55.22,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152588576893e+18,1721315258866666666,-1.0,29.27,-1.0,11.25,-1.0,59.78,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152588576893e+18,1721315258900000000,-1.0,29.27,-1.0,11.25,-1.0,59.78,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152589067041e+18,1721315258933333333,-1.0,29.27,-1.0,10.9,-1.0,55.5,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315258956233e+18,1721315258966666666,-1.0,29.27,-1.0,13.38,-1.0,54.66,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315258956233e+18,1721315259000000000,-1.0,29.27,-1.0,13.38,-1.0,54.66,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315259001469e+18,1721315259033333333,-1.0,29.27,-1.0,13.2,-1.0,49.25,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152590506719e+18,1721315259066666666,-1.0,29.27,-1.0,12.66,-1.0,48.72,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152590996964e+18,1721315259100000000,-1.0,29.27,-1.0,11.6,-1.0,32.99,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152590996964e+18,1721315259133333333,-1.0,29.27,-1.0,11.6,-1.0,32.99,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152591482332e+18,1721315259166666666,-1.0,29.27,-1.0,11.25,-1.0,30.13,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315259198233e+18,1721315259200000000,-1.0,29.05,-1.0,12.84,-1.0,17.98,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315259198233e+18,1721315259233333333,-1.0,29.05,-1.0,12.84,-1.0,17.98,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315259246757e+18,1721315259266666666,-1.0,29.05,-1.0,12.31,-1.0,15.19,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152592957755e+18,1721315259300000000,-1.0,29.27,-1.0,12.31,-1.0,16.11,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152592957755e+18,1721315259333333333,-1.0,29.27,-1.0,12.31,-1.0,16.11,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152593454508e+18,1721315259366666666,-1.0,29.27,-1.0,11.25,-1.0,17.04,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152593944568e+18,1721315259400000000,-1.0,29.27,-1.0,11.43,-1.0,17.42,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152593944568e+18,1721315259433333333,-1.0,29.27,-1.0,11.43,-1.0,17.42,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152594435702e+18,1721315259466666666,-1.0,29.27,-1.0,10.9,-1.0,20.09,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152594925512e+18,1721315259500000000,-1.0,29.27,-1.0,11.08,-1.0,18.17,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152595300293e+18,1721315259533333333,-1.0,29.27,-1.0,10.9,-1.0,-1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152595660247e+18,1721315259566666666,-1.0,29.27,-1.0,10.73,-1.0,-1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152595660247e+18,1721315259600000000,-1.0,29.27,-1.0,10.73,-1.0,-1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152596030377e+18,1721315259633333333,-1.0,29.27,-1.0,10.73,-1.0,-1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152596365578e+18,1721315259666666666,-1.0,29.27,-1.0,10.55,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315259672558e+18,1721315259700000000,-1.0,29.27,-1.0,10.38,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152597216786e+18,1721315259733333333,-1.0,29.27,-1.0,10.9,-1.0,9.69,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152597216786e+18,1721315259766666666,-1.0,29.27,-1.0,10.9,-1.0,9.69,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152597716815e+18,1721315259800000000,-1.0,29.27,-1.0,10.21,-1.0,20.67,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152598202173e+18,1721315259833333333,-1.0,29.27,-1.0,10.73,-1.0,10.55,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152598572155e+18,1721315259866666666,-1.0,29.05,-1.0,10.9,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152598942236e+18,1721315259900000000,-1.0,29.27,-1.0,10.73,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152598942236e+18,1721315259933333333,-1.0,29.27,-1.0,10.73,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315259938751e+18,1721315259966666666,-1.0,29.05,-1.0,9.86,-1.0,1.69,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152599887444e+18,1721315260000000000,-1.0,29.05,-1.0,9.69,-1.0,12.13,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152599887444e+18,1721315260033333333,-1.0,29.05,-1.0,9.69,-1.0,12.13,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152600377554e+18,1721315260066666666,-1.0,29.27,-1.0,10.04,-1.0,29.91,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315260086753e+18,1721315260100000000,-1.0,29.27,-1.0,10.38,-1.0,61.54,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315260086753e+18,1721315260133333333,-1.0,29.27,-1.0,10.38,-1.0,61.54,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152601353216e+18,1721315260166666666,-1.0,29.27,-1.0,10.73,-1.0,60.07,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152601813125e+18,1721315260200000000,-1.0,29.27,-1.0,10.21,-1.0,62.73,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152602298317e+18,1721315260233333333,-1.0,29.48,-1.0,9.52,-1.0,60.66,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152602298317e+18,1721315260266666666,-1.0,29.48,-1.0,9.52,-1.0,60.66,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152602793362e+18,1721315260300000000,-1.0,29.27,-1.0,10.73,-1.0,61.25,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152603286124e+18,1721315260333333333,-1.0,29.27,-1.0,10.55,-1.0,61.25,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152603286124e+18,1721315260366666666,-1.0,29.27,-1.0,10.55,-1.0,61.25,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315260379619e+18,1721315260400000000,-1.0,29.27,-1.0,10.9,-1.0,61.25,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
