Pedal 1 Pressure,Pedal 2 Pressure,Pedal 3 Pressure,Pedal 4 Pressure,Pedal 6 Pressure,Pedal 7 Pressure,Pedal 1 Pressed,Pedal 2 Pressed,Pedal 3 Pressed,Pedal 4 Pressed,Pedal 5 Pressesd,Pedal 6 Pressed,Pedal 7 Pressed,Computer Time
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199390247259400
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199390268295600
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199390288292900
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199390309302300
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199390329574400
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199390349573600
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199390369952500
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199390390952200
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199390411985900
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199390436487200
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199390456488500
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199390476495000
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199390497483900
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199390518498900
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199390538967500
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199390558964400
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199390579987700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199390599961400
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199390624077300
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199390645077800
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199390665040400
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199390686043200
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199390706042300
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199390726567700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199390755598700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199390767596600
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199390788598200
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199390812604600
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199390832726300
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199390854772400
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199390874117200
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199390894291400
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199390915299400
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199390935847400
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199390955901900
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199390980880100
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199391000850300
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199391021853600
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199391042026900
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199391063029800
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199391083060700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199391103029900
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199391124142400
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199391144150100
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199391169113000
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199391189827200
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199391209848800
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199391230329800
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199391251363300
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199391271370900
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199391292327400
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199391312335100
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199391332771700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199391357786000
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199391377811200
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199391398774500
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199391418780100
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199391439304700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199391460309300
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199391480340500
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199391501342200
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199391521349600
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199391545857800
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199391565860200
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199391586858200
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199391606860100
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199391627373000
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199391648373600
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199391668409800
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199391689382000
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199391713435700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199391733963900
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199391754967700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199391775002900
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199391795998900
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199391816039000
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199391836560900
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199391857565400
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199391877561500
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199391902526900
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199391922571800
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199391943004700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199391963969100
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199391983970000
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199392004971600
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199392025566800
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199392045563300
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199392065562800
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199392090563500
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199392110614800
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199392132064800
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199392152107300
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199392172066200
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199392193066200
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199392213070400
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199392233602200
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199392254132400
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199392279129500
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199392299801000
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199392319839500
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199392340315400
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199392361350400
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199392381308800
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199392402309200
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199392422856800
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199392446865700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199392466924400
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199392487863300
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199392508871900
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199392528417800
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199392549417800
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199392569419400
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199392590424200
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199392610464300
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199392635562700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199392655565400
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199392676600700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199392697573600
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199392717579600
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199392738096100
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199392758129000
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199392779123400
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199392799093900
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199392823101500
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199392844573100
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199392864620400
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199392884606000
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199392905607300
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199392926198200
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199392946195900
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199392967163200
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199392987192100
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199393012226900
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199393032774500
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199393052775500
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199393073807700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199393093807900
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199393114840200
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199393134960300
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199393155930200
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199393175962700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199393200925700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199393220969900
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199393241553900
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199393262517200
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199393282517000
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199393302516400
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199393323594400
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199393344025700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199393368025000
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199393388989600
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199393409071000
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199393429655000
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199393450619900
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199393470656600
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199393491618600
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199393511621000
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199393532127000
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199393557126400
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199393577128200
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199393598127000
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199393618243500
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199393638829400
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199393658786700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199393679829400
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199393699788300
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199393720796000
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199393745310500
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199393765309800
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199393786311300
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199393806344000
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199393826845500
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199393848000800
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199393867698000
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199393888700700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199393908698200
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199393933287700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199393954286500
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199393974287900
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199393995322500
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199394015362500
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199394035978500
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199394056562600
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199394076603000
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199394101603700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199394121642100
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199394142189700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199394163153500
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199394183187900
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199394204154500
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199394224699800
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199394244740100
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199394265703800
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199394289703800
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199394310705200
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199394331715700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199394351712700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199394371714100
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199394392204500
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199394413210200
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199394433354100
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199394454377100
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199394478356000
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199394498385100
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199394519395100
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199394539908000
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199394559902900
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199394580946600
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199394601133600
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199394622137100
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199394642647500
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199394666648800
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199394687673800
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199394707668100
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199394728783500
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199394748290000
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199394769258300
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199394789259300
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199394809640000
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199394834359600
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199394855359000
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199394875360100
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199394896394900
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199394916369800
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199394936876300
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199394957578900
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199394978101500
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199394998104300
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199395023147500
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199395043657300
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199395063658200
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199395084662000
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199395104691600
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199395125250600
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199395146258800
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199395166255400
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199395187312700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199395211256400
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199395232048600
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199395252054700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199395273054900
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199395293088400
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199395314127900
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199395334274300
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199395355242600
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199395375241700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199395400252800
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199395420317900
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199395440857200
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199395461859500
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199395481855300
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199395501855000
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199395522897900
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199395543510400
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199395567476100
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199395588506300
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199395608474200
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199395629091900
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199395650089400
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199395670085700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199395691066500
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199395711121600
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199395731696800
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199395756662000
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199395776696700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199395796694700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199395817663600
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199395838172500
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199395858170600
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199395879206600
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199395899174800
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199395920208800
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199395944749500
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199395964749900
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199395985752300
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199396005716400
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199396026328500
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199396047375000
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199396067367700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199396088366500
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199396108366200
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199396133174400
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199396153170800
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199396174170900
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199396194369500
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199396215371700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199396235884700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199396255881000
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199396275885400
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199396300880400
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199396320890500
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199396341816900
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199396362811100
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199396382844600
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199396403810700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199396423812200
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199396444327600
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199396464328800
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199396489329400
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199396509328600
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199396530206000
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199396551207600
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199396571238600
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199396592209400
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199396612282000
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199396632859400
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199396652859500
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199396677858300
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199396699842900
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199396718826500
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199396739373700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199396760341800
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199396780339200
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199396800339000
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199396821417000
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199396841930600
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199396865928100
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199396886927200
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199396906927700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199396927476000
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199396948504500
